title,media,date,datetime,desc,link,img,textBlob polarity,textBlob subjectivity,vader polarity
Japanese Anime Kakegurui Release Date and Cast Details,Sunriseread,"Apr 29, 2020",2020-04-29,"Now, Japanese production had taken a responsibility to make Kakegurui Anime season for Japan Specific Television Audience Only. The Story of Japanese is the ...",https://sunriseread.com/japanese-anime-kakegurui-release/92790/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The days of free Japanese manga may be coming to an end for Chinese fans,South China Morning Post,"Apr 28, 2020",2020-04-28,... more government attention to IP rights; Revenue generated from paying anime users grew from US$2.8 million in 2012 to an estimated 7 billion yuan in 2019.,https://www.scmp.com/tech/enterprises/article/3081923/japanese-manga-giant-shueisha-moves-hit-titles-behind-paywalls,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13333333333333333,0.26666666666666666,0.5106
Architecture and Japanese anime shine in the release of a ...,Archinect,"Apr 27, 2020",2020-04-27,"From beautifully hand-drawn sketches, storyboards, and paintings, anime artists and creators have expanded the worlds of Japan's ""ultramodern animated films."".",https://archinect.com/news/article/150193985/architecture-and-japanese-anime-shine-in-the-release-of-a-new-book-by-les-jardins-des-pilotes,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Attack On Titan: 10 Insane Fan Theories That Prove The Anime Is Propaganda,CBR,"Apr 27, 2020",2020-04-27,9 Blind Pro-Japanese Nationalism. Many fans have alleged the anime pushes Japanese Prime Minister Abe's ...,https://www.cbr.com/attack-on-titan-manga-anime-fan-theories-propaganda-problematic/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.55,0.55,-0.6705
ANIME NEWS: Size matters: Gundam Cafe Akihabara to get ...,Asahi Shimbun,"Apr 26, 2020",2020-04-26,"Japan's very first official cafe devoted to the anime is about to get a whole lot bigger. Ten years after it debuted in the capital's sanctuary for anime fans, Gundam ...",http://www.asahi.com/ajw/articles/13293986,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0258
10 Times Anime Normalized Extremely Questionable Acts (Which You Never Realized),CBR,"Apr 26, 2020",2020-04-26,Right from incest to pedophilia to abuse – there isn't much that Japan hasn't kawaii-fied and presented to their non-Japanese audience as something that's totally ...,https://www.cbr.com/anime-extremely-questionable-acts/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.5,1.0,-0.3597
‘The Promised Neverland’ season 2’s delay receives mixed reactions from fans,Micky News,"Apr 25, 2020",2020-04-25,"The Japanese anime, The Promised Neverland is officially confirmed to return for the second season. Fans have mixed reactions to the delay. The original ...",https://micky.com.au/the-promised-neverland-season-2s-delay-receives-mixed-reactions-from-fans/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.25,0.0516
Anime Festival Asia to hold online event for Japanese pop culture enthusiasts - The Jakarta Post,Jakarta Post,"Apr 24, 2020",2020-04-24,The annual Japanese pop culture event Anime Festival Asia (AFA) is set to hold an online event following the COVID-19 pandemic that has forced numerous ...,https://www.thejakartapost.com/life/2020/04/24/anime-festival-asia-to-hold-online-event-for-japanese-pop-culture-enthusiasts.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.6808
SHTM Research shows Japanese animated television shows ...,Hospitality Net,"Apr 24, 2020",2020-04-24,"The popularity of anime, Japanese animated television shows and films, is motivating Hong Kong fans to visit Japan in a powerful example of cultural ""soft ...",https://www.hospitalitynet.org/news/4098297.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Sailor Moon anime from the '90s now available for free on ...,Time Out,"Apr 24, 2020",2020-04-24,"The anime adaption of Naoko Takeuchi's manga 'Pretty Soldier Sailor Moon' ... Unfortunately, the episodes are only available in Japanese without English ...",https://www.timeout.com/tokyo/news/sailor-moon-anime-from-the-90s-now-available-for-free-on-youtube-042420,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.4,0.6000000000000001,0.5106
Fans rate the top 10 backstabbing anime characters in survey,SoraNews24,"Apr 24, 2020",2020-04-24,"That's why Japan's goo Ranking asked over 3,000 people who they would pick as the most traitorous character that anime has to offer. While we won't be getting ...",https://soranews24.com/2020/04/24/fans-rate-the-top-10-backstabbing-anime-characters-in-survey/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.2023
Japanese fans pick their top 10 fave dastardly anime protagonists in online poll,SoraNews24,"Apr 23, 2020",2020-04-23,Japanese fans pick their top 10 fave dastardly anime protagonists in online poll ... Japan's netizens club together to crown fictional stars who are flies in your ...,https://soranews24.com/2020/04/23/japanese-fans-pick-their-top-10-fave-dastardly-anime-protagonists-in-online-poll/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.25,0.5719
First Three Evangelion Rebuild Films Released On YouTube ...,Geek Culture,"Apr 23, 2020",2020-04-23,"That said, it is still a rare opportunity to catch a Japanese anime film legally on a public streaming platform. We can only hope more production studios take a leaf ...",https://geekculture.co/first-three-evangelion-build-films-released-on-youtube-till-30-april/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,0.0
'Sailor Moon' to Stream First Three Series Free on YouTube,HYPEBEAST,"Apr 23, 2020",2020-04-23,"The refreshing news also comes just days after several other Japanese anime series have been delayed or suspended, including One Piece, Digimon ...",https://hypebeast.com/2020/4/sailor-moon-free-streaming-youtube-crunchyroll,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.325,0.5666666666666667,0.5106
The ‘East Blue’ and ‘Alabasta’ Sagas of One Piece Coming to Netflix June 2020,What's on Netflix,"Apr 23, 2020",2020-04-23,"One Piece is the Japanese anime based on the manga of the same name. Written by Eiichiro Oda. The series has been in publication since the 22nd July 1997, ...",https://www.whats-on-netflix.com/news/the-east-blue-and-alabasta-sagas-of-one-piece-coming-to-netflix-june-2020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,0.0
10 Anime You'll Like If You Enjoyed Attack On Titan | CBR,CBR,"Apr 23, 2020",2020-04-23,"Attack of Titan took the world of anime fans by storm from the very moment it first aired. Not only did it create a massive fan base in Japan, but it created a cult-like ...",https://www.cbr.com/attack-titan-similar-anime/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.7,0.4019
Anime/manga One-Punch Man to be turned into a Hollywood live-action movie,SoraNews24,"Apr 22, 2020",2020-04-22,"After three years, it had attracted enough fans for a remake in the pages of Weekly Shonen Jump, Japan's most popular manga anthology, with ONE handling the ...",https://soranews24.com/2020/04/22/anime-manga-one-punch-man-to-be-turned-into-a-hollywood-live-action-movie/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Best free anime and video game backgrounds for your video ...,Time Out,"Apr 22, 2020",2020-04-22,"Everyone's favourite Japanese monster can now be added to your background collection, thanks to Godzilla Japan's official Twitter. For something cuter, try these ...",https://www.timeout.com/tokyo/things-to-do/best-free-anime-and-video-game-backgrounds-for-your-video-calls,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.3333333333333333,0.5,0.8176
A first look at 'Kami no Tou',,"Apr 22, 2020",2020-04-22,"So when Crunchyroll and Webtoon teamed up to produce a Japanese anime of Tower of God, many fans, including myself, were stoked at our small bubble of ...",https://thetech.com/2020/04/22/kami-no-tou-review,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.25,0.3333333333333333,-0.296
The new Pokemon anime is still free to watch on YouTube in ...,Destructoid,"Apr 22, 2020",2020-04-22,"Either way, Twilight Wings is still going strong in both Japanese and English, and you can watch the first four episodes for free now, including the newest one ...",https://www.destructoid.com/stories/the-new-pokemon-anime-is-still-free-to-watch-on-youtube-in-english-and-japanese-587797.phtml,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.2681818181818182,0.6272727272727273,0.5106
"'Pokémon,' 'One Piece,' And More Anime Delayed Due To Coronavirus",Forbes,"Apr 21, 2020",2020-04-21,"The novel coronavirus is affecting anime releases all around the globe, from animation studios in Japan to streaming services in North America. Here are some ...",https://www.forbes.com/sites/laurenorsini/2020/04/21/pokmon-one-piece-and-more-anime-delayed-due-to-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1875,0.4375,-0.2911
"Anime Delays and Suspensions: 'One Piece,' 'Digimon Adventure,' 'Boruto' & More",HYPEBEAST,"Apr 21, 2020",2020-04-21,"Anime Delays and Suspensions: 'One Piece,' 'Digimon Adventure,' 'Boruto' & More. Amid Japan declaring a state of emergency due to the coronavirus. By Jeff ...",https://hypebeast.com/2020/4/anime-delays-suspensions-coronavirus-info,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.5,0.3182
"Pokémon anime officially on hiatus due to COVID-19, will only play reruns starting next week",SoraNews24,"Apr 21, 2020",2020-04-21,"Bringing you yesterday's news from Japan and Asia, today. RocketNews24 Japanese.",https://soranews24.com/2020/04/21/pokemon-anime-officially-on-hiatus-thanks-to-covid-19-will-only-play-reruns-starting-next-week/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.03125,0.36875,0.34
Is it time for manga and anime to start introducing the coronavirus outbreak to their settings?,SoraNews24,"Apr 21, 2020",2020-04-21,"It's easy to understand why: art is most relatable when it's imitating life, and so imitating life in Japan makes a series most relatable to its Japanese target ...",https://soranews24.com/2020/04/21/is-it-time-for-manga-and-anime-to-start-introducing-the-coronavirus-outbreak-to-their-settings/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
One Piece and My Hero Academia among the anime series delayed by coronavirus,Polygon,"Apr 20, 2020",2020-04-20,"Coronavirus delaying many anime series, including One Piece and My Hero ... to suspend the simulcast and Japanese broadcasting of both One Piece and our ...",https://www.polygon.com/2020/4/20/21227882/one-piece-digimon-adventure-my-hero-academia-pokemon-anime-delays-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4019
Japan's Dentsu uses blockchain to reward manga fans as ...,Ledger Insights,"Apr 20, 2020",2020-04-20,"Japan has a history of user-generated content surrounding anime, manga, and its famous characters. Dentsu aims to use blockchain to monetize these ...",https://www.ledgerinsights.com/dentsu-blockchain-reward-manga-fans-influencers/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5719
ANIME NEWS: 'Ghost in the Shell: SAC_2045' to premiere ...,Asahi Shimbun,"Apr 19, 2020",2020-04-19,ANIME NEWS: 'Ghost in the Shell: SAC_2045' to premiere April 23 on Netflix. Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. April ...,http://www.asahi.com/ajw/articles/13281777,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.3182
ANIME NEWS: 7th New Chitose Airport film fest to run Nov. 20 ...,Asahi Shimbun,"Apr 18, 2020",2020-04-18,"20-23 in Hokkaido. Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. April 18, 2020 at 07:00 JST.",http://www.asahi.com/ajw/articles/13280945,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,0.0
Rebirthing now,Bangkok Post,"Apr 17, 2020",2020-04-17,"Japanese anime has transcended borders and captured the imagination of people of all ages worldwide, making it one of the most valuable exports Japan has ...",https://www.bangkokpost.com/life/arts-and-entertainment/1901835/rebirthing-now,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
Voice Actor Keiji Fujiwara Passes Away at 55 Due to Cancer,Anime News Network,"Apr 16, 2020",2020-04-16,"... Leorio in the 2011 Hunter × Hunter anime, Axel in Kingdom Hearts , Ardyn in ... Eugen in Granblue Fantasy , and the Japanese dub voice for Robert Downey, ...",https://www.animenewsnetwork.com/news/2020-04-16/voice-actor-keiji-fujiwara-passes-away-at-55-due-to-cancer/.158649,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.125,0.375,-0.6597
10 Anime To Watch If You Love Overlord | CBR,CBR,"Apr 16, 2020",2020-04-16,"When Youji Itami, a Japanese Self-Defense Force officer, is sent to investigate, he discovers that magic and dragons are real and uses his knowledge of the topic ...",https://www.cbr.com/anime-overlord-watch-one-punch-man-sword-art-online-log-horizon/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.5,0.6,0.6369
Here's The Impact Of Japanese Anime's Popularity In The US,TheThings,"Apr 16, 2020",2020-04-16,"Anime took America by storm during the period of 80s and 90s, and its magnificent inception in the US suggested that it was here to stay. By Reyan Mishra Apr 16, ...",https://www.thethings.com/heres-the-impact-of-japanese-animes-popularity-in-the-us/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.4767
The Best ’90s Anime You Can Stream For Every Mood,Nerdist,"Apr 16, 2020",2020-04-16,"The Best '90s Anime You Can Stream For Every Mood ... Long before the isekai trend took hold of Japan's anime industry by the throat, Fushigi Yugi set the bar ...",https://nerdist.com/article/best-90s-anime-streaming-netflix-hulu-amazon/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
Ever Wished For A Star Wars Anime? Episode 1 Has Arrived (Sort Of) And Its Perfect,Geek Culture,"Apr 15, 2020",2020-04-15,"This video contains content from Sony Music Entertainment (Japan) Inc., who has blocked it on copyright grounds.",https://geekculture.co/ever-wished-for-a-star-wars-anime-episode-1-has-arrived-and-its-perfect/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,1.0,0.0258
Chinese studios lure Japan's struggling anime artists,Financial Times,"Apr 14, 2020",2020-04-14,"It looks like a typical anime studio in Japan. But this is Colored Pencil Animation Japan, the local unit of the Chinese studio partly owned by China Literature, a ...",https://www.ft.com/content/eb3870ee-5fec-4dd2-a664-36e781971208,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,-0.4215
"Bored of Netflix, Amazon Prime, Hotstar? Time to dive into the world of Anime",The Indian Express,"Apr 14, 2020",2020-04-14,"And before you jump to conclusion and say that we are talking about Japanese cartoon, let us clarify that Japanese cartoon and Anime are two different things ...",https://indianexpress.com/article/technology/techook/when-where-watch-anime-shows-netflix-amazon-prime-hotstar-lockdown-6359317/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.5,1.0,-0.1027
"Overlord Season 4 Release Date, Cast, Storyline And Big Announcements!",BingePost,"Apr 14, 2020",2020-04-14,"Overlord is a Japanese anime series that is based on the light novel, the same written by Kugane Maruyama. It's a dark fantasy anime based series loved by ...",https://bingepost.com/overlord-season-4/95363/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.1,0.0
"ANIME NEWS: 'Josee, the Tiger and the Fish' to make its anime debut in summer : The Asahi Shimbun",Asahi Shimbun,"Apr 12, 2020",2020-04-12,"The title is based on a coming-of-age romantic novel of the same name by Seiko Tanabe, who won the Akutagawa Prize, one of Japan's most sought-after ...",http://www.asahi.com/ajw/articles/13260179,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
The 5 Most Popular Shonen Anime In Japan (& The 5 Most Popular In The West),CBR,"Apr 8, 2020",2020-04-08,What some don't put into consideration is the fact that the favorite anime of the West and Japan greatly differ from one another due to how the audiences were ...,https://www.cbr.com/shonen-anime-most-popular-japan-west/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.55,0.7,0.734
8 Best Anime TV Series On Netflix,Glamour UK,"Apr 7, 2020",2020-04-07,"So, whether you're a die-hard anime fan or are looking to give yourself a proper intro to one of Japan's best exports, we've rounded up some of the best anime ...",https://www.glamourmagazine.co.uk/gallery/best-anime-series-netflix,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
Japan's starving anime artists get hand from Chinese producers,Nikkei Asian Review,"Apr 5, 2020",2020-04-05,"It looks like a typical anime studio in Japan. But this is Colored Pencil Animation Japan, the local unit of the Chinese studio partly owned by China Literature, a ...",https://asia.nikkei.com/Business/Media-Entertainment/Japan-s-starving-anime-artists-get-hand-from-Chinese-producers,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.1027
"Where’d the time go?! Top anime series that finished ten years ago, ranked by Japanese netizens",SoraNews24,"Apr 5, 2020",2020-04-05,"Bringing you yesterday's news from Japan and Asia, today. RocketNews24 Japanese.",https://soranews24.com/2020/04/05/whered-the-time-go-top-anime-series-that-finished-ten-years-ago-ranked-by-japanese-netizens/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.16666666666666666,0.16666666666666666,0.2714
10 Anime From 2020 That Were Delayed Due To The Coronavirus Pandemic (& When You Can Watch Them Later),CBR,"Apr 5, 2020",2020-04-05,Animation studios that Japan outsourced to China were interrupted as well as the upcoming anime that was supposed to debut in a certain season. RELATED: ...,https://www.cbr.com/delayed-anime-2020-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",-0.0625,0.1875,-0.2263
ANIME NEWS: Second season of 'Fruits Basket' to start on April 6; clip released : The Asahi Shimbun,Asahi Shimbun,"Apr 4, 2020",2020-04-04,"Translated by The Asahi Shimbun from the website of Anime Anime Japan Ltd. April 4, 2020 at 09:00 JST. Facebook; Twitter list.",http://www.asahi.com/ajw/articles/13235754,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.0
"Eyes on, brain off: Action defines anime",,"Apr 3, 2020",2020-04-03,The film is an anime (Japanese animation) called Altered Carbon: Resleeved. And wow is it a trip. Making an anime of an already-established series can work ...,https://www.arkansasonline.com/news/2020/apr/03/eyes-on-brain-off-action-defines-anime-/?entertainment-movies,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.1,0.1,0.0
10 Popular Anime Of The 70s That Time Has Forgotten | CBR,CBR,"Apr 2, 2020",2020-04-02,The work is still popular in Japan with its influence especially when one travels to the alp mountains and can even be seen in Japanese post stamps. 7 Casshan.,https://www.cbr.com/70s-anime-everyone-forgot/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.6,0.9,0.2263
Anime hair for a day! Testing the new Demon Slayer Kimetsu no Yaiba hair coloring wax,SoraNews24,"Apr 2, 2020",2020-04-02,"There's no hotter manga/anime franchise in Japan these days than Demon ... Japanese styling wax is pretty similar to hair gel, though usually less liquidy in ...",https://soranews24.com/2020/04/02/anime-hair-for-a-day-testing-the-new-demon-slayer-kimetsu-no-yaiba-hair-coloring-wax/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.13636363636363635,0.45454545454545453,-0.3595
House of Godzilla Toho's summer blockbuster schedule under ...,Nikkei Asian Review,"Apr 2, 2020",2020-04-02,"TOKYO -- With the Japanese movie studio behind Godzilla closing its theaters on ... A new chapter in the long-running animated franchise, also known as Case ...",https://asia.nikkei.com/Business/Media-Entertainment/House-of-Godzilla-Toho-s-summer-blockbuster-schedule-under-threat,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.5994
The 10 Best Anime On Netflix,Cinema Escapist,"Apr 1, 2020",2020-04-01,"Today, there are numerous Japanese anime shows available on Netflix. To help you choose from all these shows, I've compiled this list of the Best Anime on ...",https://www.cinemaescapist.com/2020/04/best-anime-netflix/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",1.0,0.3,0.6369
Why Does Crunchyroll Use “Bam” in the Tower of God Subtitles?,Crunchyroll News,"Apr 1, 2020",2020-04-01,"In the anime adaptation, the main character is called “Yoru” (夜 in Japanese) which means the exact same thing: Night (Bam can also mean “chestnut” in Korean ...",https://www.crunchyroll.com/anime-news/2020/04/01/why-does-crunchyroll-use-bam-in-the-tower-of-god-subtitles,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",0.0,0.0,0.2732
